PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
86,2024-11-01,11:47:23.29,7,2,"Halamicek, Ryan",1000297052,Right,CAL_MAT,"Rios, Xavier",822555,Right,CAL_MAT,Undefined,3,Top,2,0,1,FourSeamFastBall,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.67858,-2.12119,-3.102469,2203.41457,209.188492,1:00,5.94838,1.42535,6.51158,-16.86418,16.63434,8.78158,2.59271,-0.69271,83.21914,-5.323273,-1.510854,0.416566,,,,,,,,,,,,-5.3915,9.55323,-1.21262,50,5.79258,6.74319,-130.36799,-5.29486,-9.41981,23.50437,-15.48308,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,bbb5ed40-9881-11ef-8084-13326cb0523e,90.48367,,,6.45944,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:47:23.29,2024-11-01T11:47:23.2967650-07:00,2024-11-01T18:47:23.2967650Z,,v3,471256,471256,,"Liera, Erubiel",1000365303,Right,CAL_MAT,ed7ed26b-41da-4c0d-9a7d-599e4d800231,53.99123,-131.0856,11.75219,5.94702,-4.82214,-7.74154,-1.42289,7.03079,-4.70991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
87,2024-11-01,11:47:59.60,7,3,"Halamicek, Ryan",1000297052,Right,CAL_MAT,"Rios, Xavier",822555,Right,CAL_MAT,Undefined,3,Top,2,0,2,Cutter,Slider,InPlay,Undefined,LineDrive,Single,0,1,,82.04428,-1.122032,-2.62891,2390.556176,153.258115,11:00,5.76776,1.827,6.33411,-34.92073,5.68366,-2.26677,1.82333,-0.78424,75.90036,-7.598074,-3.038911,0.458625,81.08197,8.318886,-3.07469,6738.766711,,,,115.54875,114.80708,-1.737044,1.090867,0.50303,3.5763,-1.63428,50,5.66913,5.5542,-119.25323,-3.36396,0.72798,21.87666,-26.99864,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,d1607f20-9881-11ef-8084-13326cb0523e,82.18569,5.95343,,6.14392,,,,2.18559,1.90801,0.70635,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:47:59.60,2024-11-01T11:47:59.6089826-07:00,2024-11-01T18:47:59.6089826Z,GroundBall,v3,471256,471256,,"Liera, Erubiel",1000365303,Right,CAL_MAT,0565abdd-7075-454b-8be0-431f7ef0798a,54.1681,-120.01542,10.93833,5.76994,-2.42332,-13.49932,-1.82735,5.52884,0.36399,303.503028,2.18559,117.49938,-13.69878,1.36124,-0.28447,0.05381,-0.00864,0.00159,-0.0002,1.90801,17.20563,-19.08733,1.78933,-0.25792,0.0613,-0.01059,0.00141,-0.00014,0.70635,-6.31148,2.23514,-0.01605,0.03085,-0.00463,0.0005,-0.00017,3E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
88,2024-11-01,11:48:45.07,8,1,"Halamicek, Ryan",1000297052,Right,CAL_MAT,"Abel, Trent",814726,Right,CAL_MAT,Undefined,3,Top,2,0,0,FourSeamFastBall,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,88.15284,-1.651434,-2.11921,2040.38304,209.940268,1:00,6.01202,1.50481,6.81229,-18.80202,15.83513,8.50264,2.93691,0.27884,80.84045,-5.25716,-0.567159,0.423587,88.11917,23.121088,37.367474,4336.81549,79.5235,36.2156,75.9996,262.14093,187.84037,53.320167,3.25763,-5.11922,9.19646,-1.37097,50,5.89809,4.44025,-128.179,-4.16667,-8.52716,26.19303,-16.85542,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,ec7a35d0-9881-11ef-8084-13326cb0523e,88.98396,39.01086,,7.31239,,,,0.17362,2.82806,-0.28135,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:48:45.07,2024-11-01T11:48:45.0737634-07:00,2024-11-01T18:48:45.0737634Z,LineDrive,v3,471256,471256,,"Liera, Erubiel",1000365303,Right,CAL_MAT,c68a9f08-01a5-4e2a-aee4-89dd1c9fd70b,53.6885,-128.93054,13.09651,6.01071,-3.68306,-8.42771,-1.50189,4.68491,-4.26358,244.797565,0.17302,94.48759,-24.09861,5.83018,-1.75314,0.60351,-0.18337,0.03323,-0.00248,2.82841,50.73715,-20.07479,1.7677,-0.03012,-0.1557,0.07344,-0.01471,0.00109,-0.28163,72.14996,0.32399,-1.99204,0.62585,-0.07641,-0.01452,0.00589,-0.00056,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
89,2024-11-01,11:49:12.91,8,2,"Halamicek, Ryan",1000297052,Right,CAL_MAT,"Abel, Trent",814726,Right,CAL_MAT,Undefined,3,Top,2,0,1,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.69507,-1.87499,-2.855888,2173.058843,193.663124,12:30,5.91225,1.40011,6.53803,-20.81674,12.05666,2.70331,2.45499,-0.99627,83.85333,-5.795733,-2.365512,0.412661,,,,,,,,,,,,-2.14209,7.10252,-1.20319,50,5.77299,6.47291,-131.81454,-4.92774,-3.80532,25.47701,-19.55675,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,fd141690-9881-11ef-8084-13326cb0523e,91.33988,,,6.84174,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:49:12.91,2024-11-01T11:49:12.9136098-07:00,2024-11-01T18:49:12.9136098Z,,v3,471256,471256,,"Liera, Erubiel",1000365303,Right,CAL_MAT,14787c5a-a021-4883-9b05-3f4bd9f8fb37,53.96318,-132.57833,12.73851,5.91193,-4.34144,-9.77838,-1.39896,6.58699,-1.90266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
90,2024-11-01,11:49:36.19,8,3,"Halamicek, Ryan",1000297052,Right,CAL_MAT,"Abel, Trent",814726,Right,CAL_MAT,Undefined,3,Top,2,0,2,FourSeamFastBall,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.85319,-0.919033,-1.320795,2144.38395,204.988248,12:45,6.02519,1.42662,6.49316,-18.34355,14.42477,6.28378,3.65259,0.73756,83.75169,-4.404303,-0.18022,0.412001,50.93909,45.823641,124.605884,4513.270968,,,,,37.3522,,,-3.64788,8.10107,-1.33673,50,5.95249,2.80652,-132.20519,-2.63951,-6.50931,26.0123,-17.71833,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,0af05df0-9882-11ef-8084-13326cb0523e,91.48623,33.48555,,7.1015,,,,0.60063,3.62499,-0.72884,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:49:36.19,2024-11-01T11:49:36.1936866-07:00,2024-11-01T18:49:36.1936866Z,,v3,471256,471256,,"Liera, Erubiel",1000365303,Right,CAL_MAT,7390a990-bb23-47c5-84f6-60b6a7d8a410,54.00804,-132.99147,13.00615,6.02418,-2.10394,-8.85916,-1.42454,3.00328,-3.25466,310.076003,0.60063,-29.56838,-1.39533,0.47705,-0.00833,-0.34025,0.63412,-0.57729,0.2116,3.62499,53.58231,-20.76342,1.75812,-0.42162,0.31243,-0.45964,0.40831,-0.14898,-0.72884,42.85225,-6.53688,1.59228,-0.18155,-0.35114,0.70349,-0.64502,0.23655,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
91,2024-11-01,11:50:06.63,8,4,"Halamicek, Ryan",1000297052,Right,CAL_MAT,"Abel, Trent",814726,Right,CAL_MAT,Undefined,3,Top,2,0,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,82.7394,-1.339149,-3.061834,2392.13458,122.007912,10:00,5.89712,1.73101,6.19468,-35.57226,4.6324,-5.53402,1.69445,-1.55958,76.57979,-7.903058,-4.059292,0.456362,,,,,,,,,,,,2.07933,3.09469,-1.4975,50,5.77805,6.62873,-120.16939,-3.90476,3.05452,22.28404,-27.62795,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,1d268990-9882-11ef-8084-13326cb0523e,82.59327,,,6.15961,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:50:06.63,2024-11-01T11:50:06.6330000-07:00,2024-11-01T18:50:06.6330000Z,,v3,471256,471256,,"Liera, Erubiel",1000365303,Right,CAL_MAT,4494a8a1-2f60-4eca-9661-9148cbc2d676,54.30685,-120.96541,11.14202,5.89991,-2.91785,-13.81398,-1.73234,6.51961,1.52726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.92141,,,1.218677,,,,-0.82832,4.9126,-4.16949,69.35004,4.89275,55.43736,-0.70902,65.02955,-6.16611,4.98901,17.51831,-14.42238,-4.17759,50.1299,-0.99628,High,High,High,,,High,High,High
92,2024-11-01,11:52:08.99,1,1,"Hernandez, Gabriel",822625,Right,CAL_MAT,"Fairchild, Elijah",1000299315,Left,CAL_MAT,Undefined,3,Bottom,0,0,0,FourSeamFastBall,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.28311,-1.875068,-2.619684,2032.817761,216.651861,1:15,5.79655,0.83479,6.5256,-20.8006,15.78308,10.89568,2.34049,-0.66232,79.17009,-5.82933,-0.642317,0.435327,,,,,,,,,,,,-6.4313,9.14182,-0.65696,50,5.65682,5.33013,-125.33627,-4.65975,-10.25267,24.81494,-17.60031,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,66068b10-9882-11ef-8084-13326cb0523e,86.58428,,,7.11302,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:52:08.99,2024-11-01T11:52:08.9967074-07:00,2024-11-01T18:52:08.9967074Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,d7a303de-67b2-4b05-864a-6677a521fc40,53.97438,-126.12069,12.40747,5.79533,-4.10339,-8.80016,-0.83057,5.65423,-5.12634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
93,2024-11-01,11:52:22.24,1,2,"Hernandez, Gabriel",822625,Right,CAL_MAT,"Fairchild, Elijah",1000299315,Left,CAL_MAT,Undefined,3,Bottom,0,0,1,ChangeUp,Splitter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.97306,0.490695,-1.942099,1154.689741,268.968135,3:00,5.73827,1.09998,7.07038,-39.16825,1.32689,7.63441,2.92004,-0.02779,74.68328,-6.881893,-0.540317,0.458008,,,,,,,,,,,,-4.62374,0.93319,-0.98548,50,5.75548,3.7571,-117.89158,-0.00032,-6.52998,21.67978,-30.85614,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,6def6270-9882-11ef-8084-13326cb0523e,82.29652,,,6.28977,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:52:22.24,2024-11-01T11:52:22.2430178-07:00,2024-11-01T18:52:22.2430178Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,4bf71d5a-7daa-4fda-b899-3cb06c4454a8,53.43145,-118.52093,10.83989,5.74249,0.89541,-15.42807,-1.0973,3.94666,-3.26499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
94,2024-11-01,11:52:36.85,1,3,"Hernandez, Gabriel",822625,Right,CAL_MAT,"Fairchild, Elijah",1000299315,Left,CAL_MAT,Undefined,3,Bottom,0,0,2,ChangeUp,Splitter,InPlay,Undefined,GroundBall,Single,0,0,,80.43951,-0.207427,-1.196783,974.53228,295.276764,3:45,5.67223,1.0998,6.95455,-44.95758,-3.40528,10.0128,1.73698,0.84503,73.84212,-8.626348,0.641187,0.463948,,,,,,,,,,,,-5.77477,-1.48433,-1.02885,50,5.64398,2.13548,-117.09784,-1.61277,-7.96166,23.56531,-34.22051,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,76aacc10-9882-11ef-8084-13326cb0523e,81.24286,,,6.59739,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:52:36.85,2024-11-01T11:52:36.8566242-07:00,2024-11-01T18:52:36.8566242Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,bc7a8159-1eb7-4be8-9745-4d303c700d71,53.54853,-117.8098,11.78265,5.67708,-0.5789,-17.11026,-1.09699,2.37602,-3.98083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
95,2024-11-01,11:53:13.11,2,1,"Hernandez, Gabriel",822625,Right,CAL_MAT,"Gonzalez, Roberto",822617,Left,CAL_MAT,Undefined,3,Bottom,0,0,0,Cutter,Splitter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.2921,0.966589,-0.943439,929.834455,279.592021,3:15,5.71623,1.10025,6.97797,-42.22644,-0.53122,11.07276,3.07672,1.16481,73.40084,-6.984042,1.087478,0.464745,,,,,,,,,,,,-6.18398,-0.15689,-1.04518,50,5.7622,1.56311,-116.83516,0.85174,-8.49134,23.37044,-32.3895,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,8c453150-9882-11ef-8084-13326cb0523e,81.10351,,,6.89126,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:53:13.11,2024-11-01T11:53:13.1147234-07:00,2024-11-01T18:53:13.1147234Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,395b7cbf-50f2-467f-9f1e-db4105e5fa41,53.52286,-117.53772,11.68522,5.72196,1.82543,-16.19475,-1.09601,1.81838,-4.24567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
96,2024-11-01,11:53:24.19,2,2,"Hernandez, Gabriel",822625,Right,CAL_MAT,"Gonzalez, Roberto",822617,Left,CAL_MAT,Undefined,3,Bottom,0,0,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,74.38748,2.770252,1.614251,2361.91176,48.221272,7:30,5.68569,0.98034,6.0567,-58.86617,-8.49465,-11.30272,3.3474,1.53303,68.10707,-8.07166,-0.421768,0.510815,,,,,,,,,,,,6.2837,-4.6889,-1.0998,50,5.86979,-2.65166,-108.00817,3.46948,7.38983,19.5928,-37.68833,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,92ec8800-9882-11ef-8084-13326cb0523e,73.78878,,,6.28041,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:53:24.19,2024-11-01T11:53:24.1902562-07:00,2024-11-01T18:53:24.1902562Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,834f9d93-fae1-45cc-89b9-d225d26520a6,54.44625,-108.81173,9.7964,5.69579,5.0152,-18.84416,-0.98483,-2.95474,3.69491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
97,2024-11-01,11:53:38.07,2,3,"Hernandez, Gabriel",822625,Right,CAL_MAT,"Gonzalez, Roberto",822617,Left,CAL_MAT,Undefined,3,Bottom,0,1,1,ChangeUp,Splitter,InPlay,Undefined,GroundBall,Single,0,0,,80.00311,-0.327039,-1.66829,976.431399,294.765225,3:45,5.63223,1.16604,6.99434,-45.27987,-3.03339,9.69225,1.56142,0.45639,72.97318,-8.828136,0.111941,0.467807,,,,,,,,,,,,-5.80599,-1.25606,-1.06685,50,5.59699,3.0933,-116.38298,-1.83795,-7.84661,24.83007,-33.87157,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,9b2eca00-9882-11ef-8084-13326cb0523e,80.57265,,,7.02993,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:53:38.07,2024-11-01T11:53:38.0798946-07:00,2024-11-01T18:53:38.0798946Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,92ef84a8-d874-4e8c-b813-6db5bf3c3d8d,53.50837,-117.12909,12.41504,5.63692,-0.82015,-16.93578,-1.16334,3.32908,-3.9233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
98,2024-11-01,11:54:15.75,3,1,"Hernandez, Gabriel",822625,Right,CAL_MAT,"Panganiban, Kyle",822681,Right,CAL_MAT,Undefined,3,Bottom,0,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,76.33976,1.230964,0.112259,2499.794951,64.722298,8:15,5.63984,1.09172,6.01261,-54.29503,-6.24185,-16.57918,2.25578,-0.18588,69.80431,-8.764146,-2.875939,0.498922,,,,,,,,,,,,8.6093,-3.18028,-1.09134,50,5.70668,0.36634,-110.92615,0.73063,10.61294,21.8103,-36.09448,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,b1a07c70-9882-11ef-8084-13326cb0523e,75.5478,,,6.53545,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:54:15.75,2024-11-01T11:54:15.7593058-07:00,2024-11-01T18:54:15.7593058Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,0a01bc35-dd3b-40da-a955-56bb869f76d9,54.49011,-111.80551,10.90515,5.64789,2.18591,-18.04724,-1.09748,-0.06156,5.30647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
99,2024-11-01,11:54:46.88,3,2,"Hernandez, Gabriel",822625,Right,CAL_MAT,"Panganiban, Kyle",822681,Right,CAL_MAT,Undefined,3,Bottom,0,0,1,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.32432,-1.761791,-2.957159,2177.721694,213.008215,1:00,5.76961,1.06383,6.57659,-19.33615,17.46847,10.5378,2.54084,-0.77081,78.49612,-5.476847,-1.044167,0.436639,,,,,,,,,,,,-6.48485,10.10536,-0.86512,50,5.64027,6.0922,-125.3028,-4.34725,-10.23007,27.15249,-16.23249,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,c41e3860-9882-11ef-8084-13326cb0523e,86.32403,,,7.8282,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:54:46.88,2024-11-01T11:54:46.8862434-07:00,2024-11-01T18:54:46.8862434Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,20d937ae-2be6-4aa6-bb51-2b3cd034380b,53.92391,-126.15022,13.57625,5.76804,-3.84064,-8.11624,-1.06024,6.41147,-5.11504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
100,2024-11-01,11:55:19.52,3,3,"Hernandez, Gabriel",822625,Right,CAL_MAT,"Panganiban, Kyle",822681,Right,CAL_MAT,Undefined,3,Bottom,0,0,2,Slider,Curveball,InPlay,Undefined,GroundBall,Error,0,0,,76.57982,1.490557,-0.538451,2576.310393,67.290304,8:15,5.63785,1.2055,5.79404,-55.70483,-7.05032,-21.00903,2.38268,-1.04614,69.39134,-8.741924,-4.306859,0.502034,,,,,,,,,,,,10.61375,-3.69138,-1.14814,50,5.72697,1.80999,-111.12019,1.13488,12.98778,23.86985,-36.69112,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,d7a722c0-9882-11ef-8084-13326cb0523e,75.07948,,,7.18848,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:55:19.52,2024-11-01T11:55:19.5203554-07:00,2024-11-01T18:55:19.5203554Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,c2c25414-974d-48cd-a98d-c7347ca5d7c0,54.70826,-112.12701,11.93493,5.64646,2.68251,-18.34556,-1.21293,1.26216,6.49389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
101,2024-11-01,11:55:52.04,4,1,"Hernandez, Gabriel",822625,Right,CAL_MAT,"Sanderson, Jarren",822618,Right,CAL_MAT,Undefined,3,Bottom,0,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,76.54102,0.478616,0.123999,2484.853448,66.788705,8:15,5.67486,1.11461,5.98254,-51.65589,-4.00307,-12.88694,1.81386,0.15563,70.30763,-9.0163,-2.198589,0.496839,,,,,,,,,,,,6.7663,-1.90421,-1.11687,50,5.68348,0.20125,-111.27209,-0.62585,8.42719,21.19914,-34.54568,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,eb0fdaf0-9882-11ef-8084-13326cb0523e,75.86446,,,6.23338,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:55:52.04,2024-11-01T11:55:52.0474082-07:00,2024-11-01T18:55:52.0474082Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,be5ade06-2677-45af-a223-b2c07e5e4ef2,54.52077,-112.13007,10.59957,5.68052,0.77228,-17.27284,-1.11811,-0.13981,4.2136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
102,2024-11-01,11:56:13.22,4,2,"Hernandez, Gabriel",822625,Right,CAL_MAT,"Sanderson, Jarren",822618,Right,CAL_MAT,Undefined,3,Bottom,0,0,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,77.6688,-1.751618,-1.007874,2590.282364,65.025077,8:15,5.59772,1.08982,6.3195,-52.68282,-6.34768,-17.11532,-0.40656,-1.26484,71.03652,-11.433832,-4.117232,0.489922,,,,,,,,,,,,8.84469,-2.58095,-1.0074,50,5.44384,2.53336,-112.81426,-4.94856,11.14769,24.73454,-35.42705,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,f7a26440-9882-11ef-8084-13326cb0523e,76.93567,,,6.63229,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:56:13.22,2024-11-01T11:56:13.2243938-07:00,2024-11-01T18:56:13.2243938Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,2c5834fe-d452-4010-a3c6-2c6738ce9086,54.18461,-113.72803,12.36727,5.60248,-3.63977,-17.71352,-1.09339,2.12153,5.57385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
103,2024-11-01,11:56:39.90,4,3,"Hernandez, Gabriel",822625,Right,CAL_MAT,"Sanderson, Jarren",822618,Right,CAL_MAT,Undefined,3,Bottom,0,1,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,77.84847,-0.973526,-1.026577,2621.726788,68.827587,8:15,5.54352,1.18695,6.27425,-50.26475,-4.31544,-15.16646,0.45715,-1.02335,71.27534,-10.236533,-3.776342,0.487878,,,,,,,,,,,,7.75819,-1.73413,-1.10323,50,5.44652,2.52257,-113.13221,-3.36898,9.89054,23.78445,-34.38481,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,07815970-9883-11ef-8084-13326cb0523e,77.25798,,,6.57313,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:56:39.90,2024-11-01T11:56:39.9050722-07:00,2024-11-01T18:56:39.9050722Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,4310ab55-4092-4059-bbdf-4b66618f8680,54.22947,-114.01793,11.89222,5.54813,-2.08851,-17.19241,-1.19031,2.15425,4.94527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
